fundo	parcela	lote	producto	dosis	volumen	area	toneladas
Mar Verde	PARCELA 31	L1110	EPINGLE 10 EC	2	2000	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	ESENFOL CaB ZINC	3	800	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	FAST THRU	0.264	1760	9.08	23.00666606
Mar Verde	PARCELA 31	L1110	FERTIMAR SC	3	800	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	GF-120	1.5876	1337.466	5.55	23.00666606
Mar Verde	PARCELA 31	L1110	GLADIADOR	1.92	1920	9.08	23.00666606
Mar Verde	PARCELA 31	L1110	HIPOCLORITO SODIO 5%	0.07835	1760	18.16	23.00666606
Mar Verde	PARCELA 31	L1110	KELPURA	3	600	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	KEYLATE BORO	2	800	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	LICTHOR	4	100	4.54	23.00666606
Mar Verde	PARCELA 31	L1110	MAXI COVER	0.183525	1240	42.61	23.00666606
Mar Verde	PARCELA 31	L1110	MICROCAT ZINC	0.6	800	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	POTENSIL	2	2000	6.81	23.00666606
Mar Verde	PARCELA 31	L1110	SHAOLIN	0.8	1000	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	TACHIGAREN	2	100	4.54	23.00666606
Mar Verde	PARCELA 31	L1110	TRONKAL	0.5	800	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	UNICONAZOLE-P 5%	3	600	2.27	23.00666606
Mar Verde	PARCELA 31	L1110	X-CYTE	1.2	800	6.81	23.00666606
Mar Verde	PARCELA 31	L1111	ACAPROX	3	2000	1.44	18.22659394
Mar Verde	PARCELA 31	L1111	ACARISIL 110 SC	0.6	2000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	ACIDO FOSFORICO 85%	0.15	2000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	ALGASIL	1	1400	3.44	18.22659394
Mar Verde	PARCELA 31	L1111	AMINOTERRA	3	800	2.23	18.22659394
Mar Verde	PARCELA 31	L1111	ARGENFRUT	18	1800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	BAMECTIN	1.417	2000	3.94	18.22659394
Mar Verde	PARCELA 31	L1111	BIOIL-S/ENHANCE	20	2000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	BONUM	0.7125	950	3.44	18.22659394
Mar Verde	PARCELA 31	L1111	CALCI-B	3	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	CHUNGAR	1.8	1800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	CROPS CANELA	1.60765	1910	15.48	18.22659394
Mar Verde	PARCELA 31	L1111	DOGMA	0.5	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	EMACTIN 5% SG	0.8	2000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	EMBATE 480 SL	1.37	136.985	3.44	18.22659394
Mar Verde	PARCELA 31	L1111	EPINGLE 10 EC	2	2000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	ESENFOL CaB ZINC	3	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	FAST THRU	0.26	1733.333333	6.88	18.22659394
Mar Verde	PARCELA 31	L1111	FERTIMAR SC	3	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	GF-120	1.5695	676.3316667	4.3	18.22659394
Mar Verde	PARCELA 31	L1111	GLADIADOR	1.911111111	1911.111111	6.88	18.22659394
Mar Verde	PARCELA 31	L1111	HIPOCLORITO SODIO 5%	0.077277778	1733.333333	13.76	18.22659394
Mar Verde	PARCELA 31	L1111	KELPURA	3	600	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	KEYLATE BORO	2	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	LICTHOR	4	100	3.44	18.22659394
Mar Verde	PARCELA 31	L1111	MAXI COVER	0.17895	1210	31.97	18.22659394
Mar Verde	PARCELA 31	L1111	MICROCAT ZINC	0.6	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	POTENSIL	2	2000	5.44	18.22659394
Mar Verde	PARCELA 31	L1111	ROBUST 5 SC	3.6	600	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	SHAOLIN	0.8	1000	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	TACHIGAREN	2	100	3.44	18.22659394
Mar Verde	PARCELA 31	L1111	TRONKAL	0.5	800	1.72	18.22659394
Mar Verde	PARCELA 31	L1111	X-CYTE	1.2	800	5.16	18.22659394
Mar Verde	PARCELA 31	L1112	ACAPROX	3	2000	1.99	19.09929269
Mar Verde	PARCELA 31	L1112	ACARISIL 110 SC	0.6	2000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	ACIDO FOSFORICO 85%	0.15	2000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	ALGASIL	1	1400	4.54	19.09929269
Mar Verde	PARCELA 31	L1112	AMINOTERRA	3	800	2.78	19.09929269
Mar Verde	PARCELA 31	L1112	ARGENFRUT	18	1800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	BAMECTIN	1.417	2000	5.04	19.09929269
Mar Verde	PARCELA 31	L1112	BIOIL-S/ENHANCE	20	2000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	BONUM	0.7125	950	4.54	19.09929269
Mar Verde	PARCELA 31	L1112	CALCI-B	3	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	CHUNGAR	1.8	1800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	CROPS CANELA	1.621157895	1915.789474	20.43	19.09929269
Mar Verde	PARCELA 31	L1112	DOGMA	0.5	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	EMACTIN 5% SG	0.8	2000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	EMBATE 480 SL	1.37	136.985	4.54	19.09929269
Mar Verde	PARCELA 31	L1112	EPINGLE 10 EC	2	2000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	ESENFOL CaB ZINC	3	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	FAST THRU	0.26	1733.333333	9.08	19.09929269
Mar Verde	PARCELA 31	L1112	FERTIMAR SC	3	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	GF-120	1.5695	676.3316667	3.99	19.09929269
Mar Verde	PARCELA 31	L1112	GLADIADOR	1.911111111	1911.111111	9.08	19.09929269
Mar Verde	PARCELA 31	L1112	HIPOCLORITO SODIO 5%	0.077277778	1733.333333	18.16	19.09929269
Mar Verde	PARCELA 31	L1112	KELPURA	3	600	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	KEYLATE BORO	2	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	LICTHOR	4	100	4.54	19.09929269
Mar Verde	PARCELA 31	L1112	MAXI COVER	0.17895	1210	41.87	19.09929269
Mar Verde	PARCELA 31	L1112	MICROCAT ZINC	0.6	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	POTENSIL	2	2000	7.09	19.09929269
Mar Verde	PARCELA 31	L1112	ROBUST 5 SC	3.6	600	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	SHAOLIN	0.8	1000	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	TACHIGAREN	2	100	4.54	19.09929269
Mar Verde	PARCELA 31	L1112	TRONKAL	0.5	800	2.27	19.09929269
Mar Verde	PARCELA 31	L1112	X-CYTE	1.2	800	6.81	19.09929269
Mar Verde	PARCELA 31	L1113	ACAPROX	3	2000	1.86	16.09930494
Mar Verde	PARCELA 31	L1113	ACARISIL 110 SC	0.6	2000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	ACIDO FOSFORICO 85%	0.15	2000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	ALGASIL	1	1400	4.28	16.09930494
Mar Verde	PARCELA 31	L1113	AMINOTERRA	3	800	2.65	16.09930494
Mar Verde	PARCELA 31	L1113	ARGENFRUT	18	1800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	BAMECTIN	1.428857143	2000	4.78	16.09930494
Mar Verde	PARCELA 31	L1113	BIOIL-S/ENHANCE	20	2000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	BONUM	0.7125	950	4.28	16.09930494
Mar Verde	PARCELA 31	L1113	CALCI-B	3	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	CHUNGAR	1.8	1800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	CROPS CANELA	1.621157895	1915.789474	19.26	16.09930494
Mar Verde	PARCELA 31	L1113	DOGMA	0.5	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	EMACTIN 5% SG	0.8	2000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	EMBATE 480 SL	1.222333333	122.2166667	4.28	16.09930494
Mar Verde	PARCELA 31	L1113	EPINGLE 10 EC	2	2000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	ESENFOL CaB ZINC	3	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	FAST THRU	0.26	1733.333333	8.56	16.09930494
Mar Verde	PARCELA 31	L1113	FERTIMAR SC	3	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	GF-120	1.5695	676.3316667	3.77	16.09930494
Mar Verde	PARCELA 31	L1113	GLADIADOR	1.911111111	1911.111111	8.56	16.09930494
Mar Verde	PARCELA 31	L1113	HIPOCLORITO SODIO 5%	0.077277778	1733.333333	17.12	16.09930494
Mar Verde	PARCELA 31	L1113	KELPURA	3	600	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	KEYLATE BORO	2	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	LICTHOR	4	100	4.28	16.09930494
Mar Verde	PARCELA 31	L1113	MAXI COVER	0.181902439	1229.268293	39.53	16.09930494
Mar Verde	PARCELA 31	L1113	MICROCAT ZINC	0.6	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	POTENSIL	2	2000	6.7	16.09930494
Mar Verde	PARCELA 31	L1113	ROBUST 5 SC	3.6	600	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	SHAOLIN	0.8	1000	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	TACHIGAREN	2	100	4.28	16.09930494
Mar Verde	PARCELA 31	L1113	TRONKAL	0.5	800	2.14	16.09930494
Mar Verde	PARCELA 31	L1113	X-CYTE	1.2	800	6.42	16.09930494
Mar Verde	PARCELA 31	L1114	ACAPROX	3	2000	2.06	16.15855736
Mar Verde	PARCELA 31	L1114	ACARISIL 110 SC	0.6	2000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	ACIDO FOSFORICO 85%	0.15	2000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	ALGASIL	1	1400	4.68	16.15855736
Mar Verde	PARCELA 31	L1114	AMINOTERRA	3	800	2.86	16.15855736
Mar Verde	PARCELA 31	L1114	ARGENFRUT	18	1800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	BAMECTIN	1.428857143	2000	5.18	16.15855736
Mar Verde	PARCELA 31	L1114	BIOIL-S/ENHANCE	20	2000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	BONUM	0.7125	950	4.68	16.15855736
Mar Verde	PARCELA 31	L1114	CALCI-B	3	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	CHUNGAR	1.8	1800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	CROPS CANELA	1.621157895	1915.789474	21.06	16.15855736
Mar Verde	PARCELA 31	L1114	DOGMA	0.5	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	EMACTIN 5% SG	0.8	2000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	EMBATE 480 SL	1.252	125.2033333	4.68	16.15855736
Mar Verde	PARCELA 31	L1114	EPINGLE 10 EC	2	2000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	ESENFOL CaB ZINC	3	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	FAST THRU	0.26	1733.333333	9.36	16.15855736
Mar Verde	PARCELA 31	L1114	FERTIMAR SC	3	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	GF-120	1.573714286	865.4271429	4.71	16.15855736
Mar Verde	PARCELA 31	L1114	GLADIADOR	1.911111111	1911.111111	9.36	16.15855736
Mar Verde	PARCELA 31	L1114	HIPOCLORITO SODIO 5%	0.077277778	1733.333333	18.72	16.15855736
Mar Verde	PARCELA 31	L1114	KELPURA	3	600	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	KEYLATE BORO	2	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	LICTHOR	4	100	4.68	16.15855736
Mar Verde	PARCELA 31	L1114	MAXI COVER	0.181902439	1229.268293	43.14	16.15855736
Mar Verde	PARCELA 31	L1114	MICROCAT ZINC	0.6	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	POTENSIL	2	2000	7.3	16.15855736
Mar Verde	PARCELA 31	L1114	ROBUST 5 SC	3.6	600	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	SHAOLIN	0.8	1000	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	TACHIGAREN	2	100	4.68	16.15855736
Mar Verde	PARCELA 31	L1114	TRONKAL	0.5	800	2.34	16.15855736
Mar Verde	PARCELA 31	L1114	X-CYTE	1.2	800	7.02	16.15855736
Mar Verde	PARCELA 31	L1115	ACAPROX	3	2000	1.99	18.77296927
Mar Verde	PARCELA 31	L1115	ACARISIL 110 SC	0.6	2000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	ACIDO FOSFORICO 85%	0.15	2000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	ALGASIL	1	1400	4.54	18.77296927
Mar Verde	PARCELA 31	L1115	AMINOTERRA	3	800	2.78	18.77296927
Mar Verde	PARCELA 31	L1115	ARGENFRUT	18	1800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	BAMECTIN	1.428857143	2000	5.04	18.77296927
Mar Verde	PARCELA 31	L1115	BIOIL-S/ENHANCE	20	2000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	BONUM	0.7125	950	4.54	18.77296927
Mar Verde	PARCELA 31	L1115	CALCI-B	3	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	CHUNGAR	1.8	1800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	CROPS CANELA	1.621157895	1915.789474	20.43	18.77296927
Mar Verde	PARCELA 31	L1115	DOGMA	0.5	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	EMACTIN 5% SG	0.8	2000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	EMBATE 480 SL	1.252	125.2033333	4.54	18.77296927
Mar Verde	PARCELA 31	L1115	EPINGLE 10 EC	2	2000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	ESENFOL CaB ZINC	3	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	FAST THRU	0.26	1733.333333	9.08	18.77296927
Mar Verde	PARCELA 31	L1115	FERTIMAR SC	3	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	GF-120	1.587666667	1470.532667	5.54	18.77296927
Mar Verde	PARCELA 31	L1115	GLADIADOR	1.911111111	1911.111111	9.08	18.77296927
Mar Verde	PARCELA 31	L1115	HIPOCLORITO SODIO 5%	0.077277778	1733.333333	18.16	18.77296927
Mar Verde	PARCELA 31	L1115	KELPURA	3	600	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	KEYLATE BORO	2	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	LICTHOR	4	100	4.54	18.77296927
Mar Verde	PARCELA 31	L1115	MAXI COVER	0.181902439	1229.268293	41.87	18.77296927
Mar Verde	PARCELA 31	L1115	MICROCAT ZINC	0.6	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	POTENSIL	2	2000	7.09	18.77296927
Mar Verde	PARCELA 31	L1115	ROBUST 5 SC	3.6	600	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	SHAOLIN	0.8	1000	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	TACHIGAREN	2	100	4.54	18.77296927
Mar Verde	PARCELA 31	L1115	TRONKAL	0.5	800	2.27	18.77296927
Mar Verde	PARCELA 31	L1115	X-CYTE	1.2	800	6.81	18.77296927
Mar Verde	PARCELA 31	L1116	ACAPROX	3	2000	1.8	16.45113503
Mar Verde	PARCELA 31	L1116	ACARISIL 110 SC	0.6	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	ACIDO FOSFORICO 85%	0.15	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	ALGASIL	1	1400	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	AMINOTERRA	3	800	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	ARGENFRUT	18	1800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	BAMECTIN	1.5	2000	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	BIOIL-S/ENHANCE	20	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	BONUM	0.7	933.3333333	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	CALCI-B	3	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	CHUNGAR	1.8	1800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	CLOSER 240 SC	0.6	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	CROPS CANELA	1.644235294	1917.647059	12.88	16.45113503
Mar Verde	PARCELA 31	L1116	DOGMA	0.5	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	EMACTIN 5% SG	0.8	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	EMBATE 480 SL	1.100333333	110.0066667	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	EPINGLE 10 EC	2	2000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	ESENFOL CaB ZINC	3	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	FAST THRU	0.255	1700	7.36	16.45113503
Mar Verde	PARCELA 31	L1116	FERTIMAR SC	3	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	GF-120	1.5636	807.598	2.3	16.45113503
Mar Verde	PARCELA 31	L1116	GLADIADOR	1.933333333	1933.333333	5.52	16.45113503
Mar Verde	PARCELA 31	L1116	HIPOCLORITO SODIO 5%	0.077222222	1733.333333	14.72	16.45113503
Mar Verde	PARCELA 31	L1116	KELPURA	3	600	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	KEYLATE BORO	2	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	LICTHOR	4	100	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	MAXI COVER	0.184475	1230	36.8	16.45113503
Mar Verde	PARCELA 31	L1116	MICROCAT ZINC	0.6	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	POTENSIL	2	2000	5.56	16.45113503
Mar Verde	PARCELA 31	L1116	ROBUST 5 SC	3.6	600	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	SHAOLIN	0.8	1000	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	TACHIGAREN	2	100	3.68	16.45113503
Mar Verde	PARCELA 31	L1116	TRONKAL	0.5	800	1.84	16.45113503
Mar Verde	PARCELA 31	L1116	X-CYTE	1.2	800	5.52	16.45113503
Mar Verde	PARCELA 31	L1117	ACAPROX	3	2000	2	15.79063182
Mar Verde	PARCELA 31	L1117	ACARISIL 110 SC	0.6	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	ACIDO FOSFORICO 85%	0.15	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	ALGASIL	1	1400	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	AMINOTERRA	3	800	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	ARGENFRUT	18	1800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	BAMECTIN	1.5	2000	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	BIOIL-S/ENHANCE	20	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	BONUM	0.7	933.3333333	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	CALCI-B	3	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	CHUNGAR	1.8	1800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	CLOSER 240 SC	0.6	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	CROPS CANELA	1.644235294	1917.647059	14.42	15.79063182
Mar Verde	PARCELA 31	L1117	DOGMA	0.5	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	EMACTIN 5% SG	0.8	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	EMBATE 480 SL	1.100333333	110.0066667	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	EPINGLE 10 EC	2	2000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	ESENFOL CaB ZINC	3	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	FAST THRU	0.255	1700	8.24	15.79063182
Mar Verde	PARCELA 31	L1117	FERTIMAR SC	3	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	GF-120	1.5695	1006.331667	3.12	15.79063182
Mar Verde	PARCELA 31	L1117	GLADIADOR	1.933333333	1933.333333	6.18	15.79063182
Mar Verde	PARCELA 31	L1117	HIPOCLORITO SODIO 5%	0.077222222	1733.333333	16.48	15.79063182
Mar Verde	PARCELA 31	L1117	KELPURA	3	600	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	KEYLATE BORO	2	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	LICTHOR	4	100	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	MAXI COVER	0.184475	1230	41.2	15.79063182
Mar Verde	PARCELA 31	L1117	MICROCAT ZINC	0.6	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	POTENSIL	2	2000	6.24	15.79063182
Mar Verde	PARCELA 31	L1117	ROBUST 5 SC	3.6	600	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	SHAOLIN	0.8	1000	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	TACHIGAREN	2	100	4.12	15.79063182
Mar Verde	PARCELA 31	L1117	TRONKAL	0.5	800	2.06	15.79063182
Mar Verde	PARCELA 31	L1117	X-CYTE	1.2	800	6.18	15.79063182
Mar Verde	PARCELA 31	L1118	ACAPROX	3	2000	2	17.87207561
Mar Verde	PARCELA 31	L1118	ACARISIL 110 SC	0.6	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	ACIDO FOSFORICO 85%	0.15	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	ALGASIL	1	1400	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	AMINOTERRA	3	800	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	ARGENFRUT	18	1800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	BAMECTIN	1.5	2000	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	BIOIL-S/ENHANCE	20	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	BONUM	0.7	933.3333333	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	CALCI-B	3	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	CHUNGAR	1.8	1800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	CLOSER 240 SC	0.6	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	CROPS CANELA	1.644235294	1917.647059	14.98	17.87207561
Mar Verde	PARCELA 31	L1118	DOGMA	0.5	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	EMACTIN 5% SG	0.8	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	EMBATE 480 SL	1.147	114.675	3.57	17.87207561
Mar Verde	PARCELA 31	L1118	EPINGLE 10 EC	2	2000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	ESENFOL CaB ZINC	3	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	FAST THRU	0.255	1700	8.56	17.87207561
Mar Verde	PARCELA 31	L1118	FERTIMAR SC	3	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	GF-120	1.5685	1006.331667	3.24	17.87207561
Mar Verde	PARCELA 31	L1118	GLADIADOR	1.933333333	1933.333333	6.42	17.87207561
Mar Verde	PARCELA 31	L1118	HIPOCLORITO SODIO 5%	0.077222222	1733.333333	17.12	17.87207561
Mar Verde	PARCELA 31	L1118	KELPURA	3	600	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	KEYLATE BORO	2	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	LICTHOR	4	100	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	MAXI COVER	0.184475	1230	42.8	17.87207561
Mar Verde	PARCELA 31	L1118	MICROCAT ZINC	0.6	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	POTENSIL	2	2000	6.56	17.87207561
Mar Verde	PARCELA 31	L1118	ROBUST 5 SC	3.6	600	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	SHAOLIN	0.8	1000	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	TACHIGAREN	2	100	4.28	17.87207561
Mar Verde	PARCELA 31	L1118	TRONKAL	0.5	800	2.14	17.87207561
Mar Verde	PARCELA 31	L1118	X-CYTE	1.2	800	6.42	17.87207561
Mar Verde	PARCELA 31	L1119	ACAPROX	3	2000	2.2	18.19956845
Mar Verde	PARCELA 31	L1119	ACARISIL 110 SC	0.6	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	ACIDO FOSFORICO 85%	0.15	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	ALGASIL	1	1400	4.66	18.19956845
Mar Verde	PARCELA 31	L1119	AMINOTERRA	3	800	4.66	18.19956845
Mar Verde	PARCELA 31	L1119	ARGENFRUT	18	1800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	BAMECTIN	1.5	2000	4.66	18.19956845
Mar Verde	PARCELA 31	L1119	BIOIL-S/ENHANCE	20	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	BONUM	0.7	933.3333333	4.66	18.19956845
Mar Verde	PARCELA 31	L1119	CALCI-B	3	800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	CHUNGAR	1.8	1800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	CLOSER 240 SC	0.6	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	CROPS CANELA	1.644235294	1917.647059	16.31	18.19956845
Mar Verde	PARCELA 31	L1119	DOGMA	0.5	800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	EMACTIN 5% SG	0.8	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	EMBATE 480 SL	1.1635	116.3225	4.66	18.19956845
Mar Verde	PARCELA 31	L1119	EPINGLE 10 EC	2	2000	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	ESENFOL CaB ZINC	3	800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	FAST THRU	0.255	1700	9.32	18.19956845
Mar Verde	PARCELA 31	L1119	FERTIMAR SC	3	800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	GF-120	1.583272727	734.4954545	11.06	18.19956845
Mar Verde	PARCELA 31	L1119	GLADIADOR	1.933333333	1933.333333	6.99	18.19956845
Mar Verde	PARCELA 31	L1119	HIPOCLORITO SODIO 5%	0.077222222	1733.333333	18.64	18.19956845
Mar Verde	PARCELA 31	L1119	KELPURA	3	600	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	KEYLATE BORO	2	800	2.33	18.19956845
Mar Verde	PARCELA 31	L1119	LICTHOR	4	100	4.66	18.19956845
